# TOPAS Version: 3.8.p1
# Parameter File: /home/lafrag/Applications/topas/Larissa/teste/bloco4.txt
# Results for scorer: DoseNaCaixa
# Scored in component: Dosimetro
# X in 1 bin  of 1 cm
# Y in 1 bin  of 1 cm
# Z in 300 bins of 0.1 cm
# DoseToMedium ( Gy ) : Mean   Standard_Deviation   
0, 0, 0, 1.089642919007664e-12, 1.893507476828013e-11
0, 0, 1, 1.145428614139513e-12, 2.049786052109914e-11
0, 0, 2, 1.177661543424647e-12, 2.133837010516187e-11
0, 0, 3, 1.207821575871185e-12, 2.205697374246839e-11
0, 0, 4, 1.236576865934176e-12, 2.27463858994439e-11
0, 0, 5, 1.263705700514381e-12, 2.339640348018761e-11
0, 0, 6, 1.291835970750338e-12, 2.407665680419866e-11
0, 0, 7, 1.321825564064707e-12, 2.477334441139374e-11
0, 0, 8, 1.354511539305631e-12, 2.562102035507295e-11
0, 0, 9, 1.384981840262951e-12, 2.639266059234402e-11
0, 0, 10, 1.413453329518077e-12, 2.714032944085035e-11
0, 0, 11, 1.442141424281706e-12, 2.79608010869805e-11
0, 0, 12, 1.465051005284518e-12, 2.871457068512684e-11
0, 0, 13, 1.481280913287431e-12, 2.936531873763796e-11
0, 0, 14, 1.489113101223747e-12, 2.992194801051639e-11
0, 0, 15, 1.491449218841621e-12, 3.046428258900585e-11
0, 0, 16, 1.479647970500718e-12, 3.07015376242019e-11
0, 0, 17, 1.453709850341218e-12, 3.084156503344613e-11
0, 0, 18, 1.409201006758441e-12, 3.061555494978031e-11
0, 0, 19, 1.354957718522519e-12, 3.03088135468826e-11
0, 0, 20, 1.286261742459182e-12, 2.978092477262316e-11
0, 0, 21, 1.202482654886522e-12, 2.89471050083636e-11
0, 0, 22, 1.099011037384808e-12, 2.772226186998728e-11
0, 0, 23, 9.885608548472795e-13, 2.639802640791204e-11
0, 0, 24, 8.695830917591772e-13, 2.480876299478493e-11
0, 0, 25, 7.448024857894457e-13, 2.299344924409373e-11
0, 0, 26, 6.144744543757974e-13, 2.076729363791308e-11
0, 0, 27, 4.962539830380573e-13, 1.876578228727197e-11
0, 0, 28, 3.790173677165244e-13, 1.629311986845113e-11
0, 0, 29, 2.741715493030582e-13, 1.377555671965351e-11
0, 0, 30, 1.88894659507971e-13, 1.137160248622668e-11
0, 0, 31, 1.20779464941892e-13, 8.942505463727963e-12
0, 0, 32, 7.33856054416182e-14, 6.899128467873119e-12
0, 0, 33, 4.231403554200849e-14, 5.073524241026806e-12
0, 0, 34, 2.479749276863992e-14, 3.779516382625967e-12
0, 0, 35, 1.570417944178255e-14, 2.908445029317148e-12
0, 0, 36, 1.165220951115073e-14, 2.428997600752666e-12
0, 0, 37, 1.020772712965755e-14, 2.217517100333058e-12
0, 0, 38, 9.868605743439535e-15, 2.229597483572541e-12
0, 0, 39, 9.735917391111058e-15, 2.17362076279549e-12
0, 0, 40, 9.689779034396833e-15, 2.179726206344046e-12
0, 0, 41, 9.691787000800334e-15, 2.221967137364246e-12
0, 0, 42, 9.568783415653755e-15, 2.154080219350452e-12
0, 0, 43, 9.430022842893114e-15, 2.176677251533317e-12
0, 0, 44, 9.353772506539334e-15, 2.213762706756763e-12
0, 0, 45, 8.971892396182972e-15, 2.084830742732367e-12
0, 0, 46, 9.090108419058864e-15, 2.102771509808454e-12
0, 0, 47, 9.192292564844799e-15, 2.205546235431288e-12
0, 0, 48, 8.999594440646956e-15, 2.150976884601537e-12
0, 0, 49, 8.789082217822032e-15, 2.087568348646709e-12
0, 0, 50, 8.952069623014233e-15, 2.130421484284651e-12
0, 0, 51, 8.651128312868792e-15, 2.122362795144055e-12
0, 0, 52, 8.503481873973771e-15, 2.039917746180863e-12
0, 0, 53, 8.401684512712243e-15, 2.071127981494837e-12
0, 0, 54, 8.119652630248394e-15, 1.982900346998822e-12
0, 0, 55, 8.451220980271202e-15, 2.09390932723735e-12
0, 0, 56, 8.151527132396992e-15, 2.009764667221351e-12
0, 0, 57, 7.895049102658013e-15, 1.992973364877845e-12
0, 0, 58, 7.929857060486462e-15, 1.95930973078294e-12
0, 0, 59, 7.915064767971684e-15, 2.017844374487509e-12
0, 0, 60, 7.949042261112298e-15, 1.988786723160489e-12
0, 0, 61, 8.101213212220065e-15, 2.034422689954533e-12
0, 0, 62, 7.77296235080294e-15, 2.021380736629524e-12
0, 0, 63, 7.629715767620291e-15, 1.946028833239067e-12
0, 0, 64, 7.559485960838453e-15, 1.939013250761537e-12
0, 0, 65, 7.825987681565893e-15, 2.016057239938671e-12
0, 0, 66, 7.560324388071841e-15, 1.944292021204444e-12
0, 0, 67, 7.249483657631323e-15, 1.939722339532107e-12
0, 0, 68, 7.419219747226957e-15, 1.996219785362458e-12
0, 0, 69, 7.649287301104432e-15, 1.996662314584061e-12
0, 0, 70, 7.319381377667835e-15, 1.919328325990381e-12
0, 0, 71, 7.34997860188378e-15, 1.960563652461164e-12
0, 0, 72, 7.090429373663728e-15, 1.904255245024487e-12
0, 0, 73, 7.160914888195107e-15, 1.950957922214814e-12
0, 0, 74, 7.157582727160524e-15, 1.918605835094487e-12
0, 0, 75, 7.344507978189512e-15, 1.975389560800575e-12
0, 0, 76, 6.774408442657126e-15, 1.838098381827408e-12
0, 0, 77, 6.972424469567013e-15, 1.945573567467622e-12
0, 0, 78, 6.766735516541172e-15, 1.880916800447491e-12
0, 0, 79, 6.729067381596891e-15, 1.853758161779476e-12
0, 0, 80, 7.125026993847375e-15, 1.959061921500227e-12
0, 0, 81, 6.996192245893227e-15, 1.901298184571078e-12
0, 0, 82, 6.835059922666426e-15, 1.901764414887147e-12
0, 0, 83, 6.91811116769467e-15, 1.932422356827384e-12
0, 0, 84, 6.592211887320583e-15, 1.861585743797668e-12
0, 0, 85, 6.27430542477442e-15, 1.777241763863237e-12
0, 0, 86, 6.580148764259609e-15, 1.859905456535913e-12
0, 0, 87, 6.390493762040272e-15, 1.83617094507709e-12
0, 0, 88, 6.353854874524602e-15, 1.852682022204742e-12
0, 0, 89, 6.081574564861714e-15, 1.765266611351257e-12
0, 0, 90, 6.015130258323425e-15, 1.76044332019254e-12
0, 0, 91, 5.904047977925976e-15, 1.729314480656766e-12
0, 0, 92, 5.919633396844585e-15, 1.770085104913581e-12
0, 0, 93, 6.024948686513806e-15, 1.775434979458597e-12
0, 0, 94, 6.163780057817708e-15, 1.80431247043925e-12
0, 0, 95, 6.039264956325474e-15, 1.824547295298277e-12
0, 0, 96, 6.048471965952498e-15, 1.79998597238672e-12
0, 0, 97, 6.023721266560285e-15, 1.734688561827547e-12
0, 0, 98, 5.983866578098267e-15, 1.788340673985615e-12
0, 0, 99, 5.905364758428977e-15, 1.772902268775846e-12
0, 0, 100, 6.014694840017985e-15, 1.793168296087053e-12
0, 0, 101, 5.775316791027856e-15, 1.750232655924701e-12
0, 0, 102, 5.755072057593115e-15, 1.763819284376307e-12
0, 0, 103, 5.45412904590916e-15, 1.654327337919494e-12
0, 0, 104, 5.280353552596466e-15, 1.714364594137795e-12
0, 0, 105, 5.354581997178976e-15, 1.675982103678967e-12
0, 0, 106, 5.242925581709761e-15, 1.638334139601847e-12
0, 0, 107, 5.012836422427788e-15, 1.605004372258383e-12
0, 0, 108, 5.260788880318169e-15, 1.690699489631517e-12
0, 0, 109, 5.198359012618336e-15, 1.703847117509699e-12
0, 0, 110, 5.242106252977034e-15, 1.66403890413799e-12
0, 0, 111, 5.060400494776989e-15, 1.653228395933747e-12
0, 0, 112, 4.962025053037981e-15, 1.622766751491045e-12
0, 0, 113, 5.027716196035151e-15, 1.669571374607176e-12
0, 0, 114, 4.712889483396557e-15, 1.53127159634885e-12
0, 0, 115, 4.909047554567961e-15, 1.593137437992051e-12
0, 0, 116, 5.140061439362229e-15, 1.663981836850368e-12
0, 0, 117, 4.567307002169309e-15, 1.52642041135776e-12
0, 0, 118, 4.745310542294447e-15, 1.590832154914443e-12
0, 0, 119, 4.927247689380843e-15, 1.650311855301652e-12
0, 0, 120, 4.845906641633322e-15, 1.570542444179288e-12
0, 0, 121, 4.695853511106807e-15, 1.538584638823605e-12
0, 0, 122, 4.847977451197147e-15, 1.625317065386499e-12
0, 0, 123, 4.829588754273037e-15, 1.595845586678256e-12
0, 0, 124, 4.858039105884159e-15, 1.653482952331651e-12
0, 0, 125, 4.623933997034874e-15, 1.531075972120506e-12
0, 0, 126, 4.799921036688096e-15, 1.60704392612622e-12
0, 0, 127, 4.831037802959513e-15, 1.583169033192073e-12
0, 0, 128, 4.798372678609903e-15, 1.567310788511705e-12
0, 0, 129, 4.796079539627503e-15, 1.626443257163777e-12
0, 0, 130, 4.897787457448421e-15, 1.728395358088439e-12
0, 0, 131, 4.475699193994316e-15, 1.53433981872933e-12
0, 0, 132, 4.465664500661423e-15, 1.521790188706487e-12
0, 0, 133, 4.510898088707288e-15, 1.622412037573382e-12
0, 0, 134, 4.384790641920759e-15, 1.507276838073411e-12
0, 0, 135, 4.582543665035069e-15, 1.615824784732326e-12
0, 0, 136, 4.438331656217648e-15, 1.564475186151629e-12
0, 0, 137, 4.449545330689582e-15, 1.558851426813608e-12
0, 0, 138, 4.22914320788814e-15, 1.510793913788924e-12
0, 0, 139, 4.281304962330926e-15, 1.531506990609486e-12
0, 0, 140, 4.257218071568324e-15, 1.542938858281538e-12
0, 0, 141, 4.269636465172292e-15, 1.523411485416925e-12
0, 0, 142, 4.000002087401227e-15, 1.441834651607423e-12
0, 0, 143, 4.135264191054978e-15, 1.49718872062592e-12
0, 0, 144, 3.919652455236303e-15, 1.441598267133743e-12
0, 0, 145, 3.919893909746733e-15, 1.42178247485943e-12
0, 0, 146, 3.944510714958887e-15, 1.439066948700409e-12
0, 0, 147, 3.985269217418003e-15, 1.459759888785342e-12
0, 0, 148, 3.908955934469774e-15, 1.434546560940879e-12
0, 0, 149, 3.879617193525754e-15, 1.450778566500684e-12
0, 0, 150, 3.978260076237878e-15, 1.535474317082792e-12
0, 0, 151, 4.211968359368805e-15, 1.504124729941852e-12
0, 0, 152, 4.121330488790818e-15, 1.522430345039249e-12
0, 0, 153, 3.973241863578695e-15, 1.462923342565571e-12
0, 0, 154, 3.969087080556628e-15, 1.46372618935447e-12
0, 0, 155, 3.942053918615017e-15, 1.494931038360155e-12
0, 0, 156, 3.871593634581245e-15, 1.49918096169716e-12
0, 0, 157, 3.614464399749709e-15, 1.422116975828291e-12
0, 0, 158, 3.469974595277403e-15, 1.324761333158709e-12
0, 0, 159, 3.744653095917389e-15, 1.45090757309462e-12
0, 0, 160, 3.578173913294733e-15, 1.387555019047269e-12
0, 0, 161, 3.352939682513639e-15, 1.307506074960132e-12
0, 0, 162, 3.45392007334847e-15, 1.358811754601081e-12
0, 0, 163, 3.628863996853839e-15, 1.448843697971605e-12
0, 0, 164, 3.657288467233059e-15, 1.434573895163843e-12
0, 0, 165, 3.526862136769539e-15, 1.355530595946029e-12
0, 0, 166, 3.493698596076168e-15, 1.391506830496978e-12
0, 0, 167, 3.461564988125487e-15, 1.403025419016016e-12
0, 0, 168, 3.345075493117752e-15, 1.345891479869359e-12
0, 0, 169, 3.51753035850784e-15, 1.376850941518815e-12
0, 0, 170, 3.19088234005405e-15, 1.27949466965236e-12
0, 0, 171, 3.315807256472977e-15, 1.365846066643393e-12
0, 0, 172, 3.128021409469188e-15, 1.291863040000197e-12
0, 0, 173, 3.162705583304783e-15, 1.314374502054353e-12
0, 0, 174, 3.431872792854898e-15, 1.394843763884603e-12
0, 0, 175, 3.244226119032998e-15, 1.327956671388575e-12
0, 0, 176, 3.219194532038512e-15, 1.338456797574378e-12
0, 0, 177, 3.34184049805761e-15, 1.364890597904149e-12
0, 0, 178, 3.224288901961655e-15, 1.280325326233589e-12
0, 0, 179, 3.237439523236922e-15, 1.353669265578309e-12
0, 0, 180, 3.216784879608254e-15, 1.314398277749086e-12
0, 0, 181, 3.379243765820511e-15, 1.385457507038107e-12
0, 0, 182, 3.136322688956199e-15, 1.308760601609799e-12
0, 0, 183, 3.168773591041846e-15, 1.328143233576726e-12
0, 0, 184, 3.163897033906648e-15, 1.29931188820218e-12
0, 0, 185, 3.274293919250381e-15, 1.377607887492284e-12
0, 0, 186, 3.031350075671147e-15, 1.288908138789468e-12
0, 0, 187, 3.025393505154675e-15, 1.268098591154722e-12
0, 0, 188, 3.046390274704921e-15, 1.299814044768542e-12
0, 0, 189, 3.063743531363836e-15, 1.296995778987072e-12
0, 0, 190, 3.148947058083078e-15, 1.389728663404565e-12
0, 0, 191, 2.778188327854903e-15, 1.260336329268849e-12
0, 0, 192, 2.741117621076759e-15, 1.186810509772151e-12
0, 0, 193, 2.751842238367999e-15, 1.187259910058157e-12
0, 0, 194, 2.860243954500774e-15, 1.256087765873866e-12
0, 0, 195, 2.778170049370875e-15, 1.217342046957368e-12
0, 0, 196, 2.816850375107215e-15, 1.249090482118022e-12
0, 0, 197, 2.987082661734327e-15, 1.29430399051827e-12
0, 0, 198, 2.899523908600703e-15, 1.332148477431869e-12
0, 0, 199, 2.595292876049592e-15, 1.23373658735105e-12
0, 0, 200, 2.709577387650841e-15, 1.25022574970455e-12
0, 0, 201, 2.795859734371362e-15, 1.233242807323519e-12
0, 0, 202, 2.779960565155575e-15, 1.244278825448166e-12
0, 0, 203, 2.691276146339702e-15, 1.180343835573954e-12
0, 0, 204, 2.844430383847778e-15, 1.292248289508425e-12
0, 0, 205, 2.75158057845948e-15, 1.249693906623208e-12
0, 0, 206, 2.80841624982118e-15, 1.23826739593506e-12
0, 0, 207, 2.798589865487123e-15, 1.261408291013024e-12
0, 0, 208, 2.777900923701796e-15, 1.235374433972316e-12
0, 0, 209, 2.890641260746598e-15, 1.327949084945407e-12
0, 0, 210, 2.590283283759217e-15, 1.17644550822235e-12
0, 0, 211, 2.728231810708454e-15, 1.210761853254877e-12
0, 0, 212, 2.777753104786107e-15, 1.27830567379528e-12
0, 0, 213, 2.49040255831612e-15, 1.128834454941362e-12
0, 0, 214, 2.508971204028409e-15, 1.182085624523516e-12
